Speed,ElapsedTimeSeconds
76.184753,15.569000
76.314713,15.582000
76.448082,15.594000
76.571503,15.605000
76.682587,15.616000
76.794357,15.628000
76.919563,15.639000
77.042900,15.650000
77.166840,15.662000
77.292198,15.673000
77.413040,15.684000
77.528336,15.694000
77.644386,15.706000
77.763351,15.717000
77.879776,15.729000
77.996094,15.739000
78.113686,15.750000
78.229141,15.762000
78.342949,15.772000
78.458374,15.784000
78.574150,15.794000
78.690582,15.806000
78.807724,15.816000
78.923996,15.828000
79.041138,15.840000
79.155716,15.850000
79.268524,15.862000
79.387039,15.873000
79.506485,15.885000
79.622360,15.896000
79.736893,15.907000
79.848778,15.918000
79.959908,15.929000
80.076942,15.941000
80.196564,15.952000
80.311058,15.964000
80.427689,15.975000
80.545181,15.987000
80.658112,15.998000
80.770065,16.007999
80.887840,16.020000
81.005020,16.031000
81.116089,16.042000
81.232994,16.054001
81.351494,16.065001
81.465401,16.076000
81.577721,16.087999
81.689636,16.099001
81.801064,16.108999
81.911797,16.121000
82.025749,16.132000
82.139175,16.143000
82.252861,16.153999
82.364578,16.164000
82.475548,16.176001
82.591881,16.188000
82.705452,16.198000
82.815422,16.209000
82.926636,16.219999
83.036232,16.231001
83.148956,16.242001
83.266327,16.254000
83.382736,16.264999
83.495171,16.275999
83.606377,16.287001
83.717941,16.298000
83.827232,16.309000
83.938866,16.320999
84.053017,16.332001
84.166695,16.343000
84.287888,16.356001
84.411987,16.367001
84.526688,16.379000
84.639549,16.389999
84.752319,16.400999
84.862343,16.410999
84.978233,16.424000
85.092651,16.434999
85.203720,16.447001
85.311234,16.457001
85.410736,16.469000
85.500313,16.479000
85.581474,16.490999
85.654243,16.500999
85.716011,16.511999
85.778831,16.523001
85.863937,16.534000
85.963821,16.545000
86.072693,16.556000
86.187019,16.568001
86.301903,16.579000
86.412537,16.590000
86.523438,16.601000
86.632690,16.612000
86.739395,16.622999
86.849785,16.635000
86.960800,16.646000
87.069153,16.656000
87.177116,16.667999
87.291428,16.681000
87.406258,16.691999
87.516136,16.704000
87.625526,16.715000
87.738182,16.726000
87.848434,16.738001
87.952347,16.749001
88.060463,16.760000
88.169922,16.771000
88.279549,16.783001
88.386871,16.792999
88.494141,16.805000
88.602516,16.815001
88.707726,16.826000
88.815468,16.837999
88.923698,16.849001
89.031227,16.860001
89.140030,16.870001
89.251495,16.882000
89.363487,16.893000
89.473648,16.905001
89.584465,16.915001
89.696098,16.927000
89.805092,16.938000
89.910934,16.948000
90.018105,16.959999
90.126534,16.969999
90.236542,16.982000
90.347710,16.993000
90.458687,17.004999
90.560318,17.014999
90.657471,17.027000
90.768814,17.038000
90.881180,17.049000
90.992950,17.059999
91.106750,17.072001
91.218010,17.082001
91.325348,17.093000
91.432709,17.104000
91.542236,17.115000
91.650414,17.125000
91.761543,17.136999
91.874886,17.149000
91.984695,17.160000
92.094849,17.171000
92.204010,17.181000
92.312241,17.193001
92.424591,17.205000
92.538757,17.216000
92.649345,17.226000
92.756775,17.237000
92.865089,17.249001
92.974236,17.259001
93.083702,17.270000
93.194504,17.282000
93.303909,17.292000
93.412132,17.302999
93.572205,17.313999
93.627693,17.325001
93.737968,17.337000
93.845726,17.346001
93.952225,17.358000
94.060173,17.368999
94.174332,17.381001
94.297302,17.393000
94.414497,17.405001
94.523109,17.415001
94.635056,17.427000
94.745316,17.438000
94.851646,17.448000
94.963165,17.459999
95.075668,17.471001
95.181450,17.481001
95.288673,17.493000
95.399147,17.504000
95.506294,17.514999
95.613480,17.525999
95.725067,17.537001
95.833977,17.548000
95.939560,17.559000
96.053368,17.570999
96.165031,17.580999
96.270912,17.593000
96.378990,17.603001
96.487572,17.615000
96.594299,17.625000
96.699661,17.636000
96.807220,17.646000
96.917503,17.658001
97.025131,17.669001
97.132736,17.680000
97.248230,17.691999
97.364723,17.704000
97.475929,17.715000
97.582932,17.725000
97.688210,17.737000
97.794670,17.747999
97.902626,17.759001
98.011482,17.768999
98.117432,17.780001
98.225037,17.791000
98.336296,17.802999
98.443985,17.813000
98.551788,17.825001
98.661888,17.834999
98.770760,17.846001
98.880310,17.857000
98.989006,17.868999
99.097046,17.879999
99.205627,17.891001
99.315834,17.903000
99.423927,17.913000
99.530334,17.924999
99.644173,17.936001
99.758278,17.948000
99.866890,17.958000
99.972481,17.969999
100.079964,17.980000
100.189911,17.992001
100.298485,18.003000
100.405388,18.014000
100.511696,18.024000
100.617332,18.035000
100.721649,18.045000
100.751694,18.058001
100.743019,18.070000
100.728584,18.080999
100.714104,18.093000
100.699493,18.103001
100.685028,18.115000
100.663185,18.125999
100.655327,18.138000
100.638733,18.150000
100.725700,18.160999
100.842720,18.171000
100.964554,18.183001
101.085808,18.193001
101.204788,18.205000
101.315155,18.216000
101.414124,18.226000
101.503937,18.238001
101.582565,18.249001
101.650009,18.260000
101.707756,18.270000
101.754341,18.282000
101.789688,18.292999
101.810394,18.305000
101.820457,18.315001
101.821671,18.327000
101.814430,18.337999
101.800903,18.348000
101.781929,18.358000
101.756462,18.370001
101.724815,18.381001
101.689690,18.392000
101.650459,18.403999
101.606438,18.416000
101.555687,18.427999
101.503693,18.438999
101.453529,18.450001
101.401161,18.459999
101.347557,18.471001
101.292717,18.482000
101.235840,18.493000
101.176758,18.504000
101.113113,18.516001
101.049492,18.525999
100.988792,18.538000
100.927216,18.549000
100.863014,18.559999
100.787666,18.572001
100.704819,18.583000
100.620430,18.594999
100.529251,18.605000
100.428749,18.617001
100.319595,18.625999
100.207474,18.638000
100.107552,18.650000
100.023903,18.660000
99.953217,18.671000
99.885262,18.681999
99.816589,18.693001
99.744911,18.705000
99.671249,18.716000
99.599174,18.726999
99.521820,18.738001
99.432808,18.749001
99.330322,18.760000
99.216003,18.770000
99.089615,18.781000
98.948341,18.792000
98.790527,18.802999
98.618057,18.813999
98.436821,18.825001
98.241661,18.834999
98.031189,18.847000
97.802338,18.858000
97.587173,18.870001
97.368393,18.879999
97.132706,18.891001
96.895149,18.902000
96.660530,18.913000
96.416740,18.924999
96.165604,18.936001
95.923355,18.947001
95.686974,18.958000
95.421768,18.969000
95.106598,18.979000
94.770218,18.990999
94.426201,19.000999
94.093468,19.013000
93.754128,19.024000
93.424507,19.035000
93.064346,19.049000
92.703049,19.061001
92.387146,19.070999
92.071564,19.083000
91.767303,19.093000
91.464783,19.104000
91.161263,19.115000
90.851952,19.127001
90.543060,19.138000
90.246529,19.148001
89.948357,19.159000
89.476089,19.171000
89.322342,19.181000
89.006287,19.191999
88.674347,19.202999
88.339012,19.214001
87.996979,19.225000
87.627777,19.236000
87.259300,19.247999
86.897949,19.257999
86.509560,19.270000
86.103821,19.280001
85.688187,19.292000
85.262917,19.302000
84.835838,19.313999
84.392578,19.323999
83.934761,19.336000
83.465477,19.346001
82.991478,19.356001
82.518837,19.368000
82.074249,19.379000
81.662804,19.389000
81.260338,19.400999
80.876556,19.410999
80.517708,19.423000
80.169640,19.434999
79.827164,19.445999
79.487938,19.459000
79.176537,19.469999
78.767876,19.481001
78.322693,19.490999
77.867607,19.502001
77.423393,19.511999
76.969490,19.524000
76.501869,19.535000
76.052826,19.546000
75.616554,19.556999
75.164680,19.569000
74.719582,19.580000
74.304176,19.591000
73.900734,19.601000
73.500458,19.612000
73.097534,19.622999
72.686256,19.634001
72.276794,19.645000
71.871758,19.655001
71.469368,19.666000
71.061882,19.677999
70.649696,19.688000
70.226715,19.698999
69.783714,19.711000
69.344604,19.722000
68.906982,19.733999
68.489311,19.743999
68.107887,19.754999
67.754044,19.766001
67.421852,19.775999
67.102425,19.788000
66.800423,19.799000
66.512123,19.809000
66.219139,19.820000
65.923981,19.830000
65.619171,19.841999
65.297401,19.853001
64.975250,19.865999
64.657211,19.875999
64.333870,19.886999
64.006813,19.898001
63.676476,19.908001
63.338329,19.919001
62.872555,19.930000
62.728657,19.941999
62.469284,19.952000
62.231976,19.962999
62.000114,19.974001
61.767231,19.983999
61.529903,19.995001
61.284260,20.006001
61.038570,20.017000
60.800758,20.028000
60.339813,20.039000
59.859566,20.051001
59.400108,20.061001
58.940731,20.073000
58.496113,20.083000
58.063461,20.094999
57.632336,20.106001
57.215164,20.115999
56.807583,20.128000
56.408455,20.139000
56.014008,20.149000
55.626373,20.160999
55.217346,20.173000
54.805229,20.184999
54.428848,20.195000
54.064491,20.205999
53.697781,20.216999
53.329800,20.228001
52.953968,20.240000
52.576439,20.250000
52.208988,20.261999
51.839008,20.271999
51.466049,20.283001
51.008446,20.299000
50.534958,20.309000
50.122620,20.320999
49.697590,20.332001
49.281021,20.343000
48.866451,20.354000
48.457718,20.365000
48.063320,20.375999
47.678661,20.386000
47.319389,20.398001
46.988556,20.409000
46.671707,20.419001
46.359119,20.431000
46.043137,20.441000
45.714691,20.452999
45.482307,20.465000
45.238369,20.476000
45.011311,20.488001
44.825352,20.499001
44.673439,20.509001
44.540550,20.521000
44.429180,20.532000
44.347343,20.542999
44.290184,20.555000
43.791862,20.566999
43.357670,20.576000
42.972046,20.587999
42.606392,20.598000
42.250557,20.608999
41.911194,20.620001
41.585392,20.629999
41.261883,20.642000
40.951996,20.652000
40.532066,20.663000
40.391212,20.674000
40.122196,20.684000
39.865330,20.695999
39.615604,20.707001
39.378208,20.716000
39.145550,20.728001
38.907688,20.739000
38.666069,20.750000
38.439720,20.761000
38.223751,20.773001
38.007336,20.784000
37.786476,20.795000
37.563190,20.805000
37.337151,20.816000
37.103779,20.827000
36.869167,20.837000
36.626934,20.849001
36.374172,20.860001
36.115997,20.870001
35.845886,20.881001
35.567394,20.892000
35.289227,20.903000
34.848869,20.914000
34.688545,20.924999
34.216789,20.936001
34.061127,20.945999
33.733044,20.958000
33.388630,20.969000
33.062645,20.979000
32.743843,20.990000
32.419388,21.000999
32.106800,21.011000
31.789534,21.021999
31.463223,21.033001
31.145676,21.044001
30.828772,21.055000
30.496378,21.066999
30.170036,21.077999
29.854267,21.089001
29.534227,21.100000
29.221575,21.111000
28.907925,21.122000
28.587708,21.132999
28.276865,21.143000
27.973402,21.155001
27.670574,21.165001
27.368671,21.174999
27.055376,21.188000
26.746149,21.198000
26.455734,21.208000
26.159103,21.219999
25.864771,21.229000
25.570068,21.240999
25.345148,21.250999
25.031555,21.264000
24.843321,21.275999
24.566736,21.289000
24.273460,21.302000
23.978033,21.315001
23.710960,21.327999
23.650757,21.340000
23.146456,21.353001
22.427689,21.365000
21.785067,21.375999
21.198368,21.388000
20.623501,21.399000
20.087986,21.409000
19.590441,21.420000
19.105833,21.431000
18.405401,21.443001
18.186918,21.452999
17.761887,21.465000
17.347073,21.475000
16.951939,21.486000
16.540291,21.499001
16.120773,21.510000
15.737867,21.521999
15.381942,21.533001
15.037780,21.544001
14.701859,21.555000
14.375263,21.566000
14.046600,21.577999
13.721330,21.590000
13.415788,21.600000
13.131904,21.611000
12.851933,21.621000
12.563790,21.632999
12.284115,21.643000
12.017859,21.655001
11.747489,21.666000
11.482211,21.676001
11.225650,21.687000
10.968260,21.698000
10.715454,21.709999
10.465365,21.719999
10.213488,21.731001
9.959694,21.742001
9.702531,21.754000
9.451454,21.764000
9.203342,21.775000
8.951344,21.785999
8.707803,21.797001
8.473222,21.808001
8.238701,21.818001
8.004076,21.830000
7.762081,21.840000
7.517196,21.851999
7.289562,21.864000
7.097946,21.875000
6.906551,21.886000
6.730599,21.896000
6.571950,21.907000
6.423495,21.917999
6.283079,21.930000
6.166594,21.940001
6.072759,21.951000
6.002130,21.961000
5.953810,21.972000
5.929142,21.983000
5.928282,21.993000
5.938757,22.004999
5.961976,22.014000
5.996339,22.025999
6.038703,22.037001
6.090059,22.048000
6.156710,22.059000
6.240135,22.070000
6.340410,22.080999
6.455181,22.091999
6.579370,22.101999
6.712366,22.113001
6.860530,22.122999
7.016549,22.135000
7.175411,22.145000
7.342620,22.157000
7.510716,22.166000
7.677299,22.177999
7.842957,22.188000
8.019407,22.198999
8.198386,22.209999
8.371745,22.221001
8.550187,22.232000
8.730979,22.242001
8.912633,22.253000
9.098059,22.264000
9.290048,22.275000
9.484085,22.285000
9.681211,22.296000
9.888392,22.306000
10.096912,22.318001
10.305491,22.327999
10.532233,22.339001
10.768875,22.351000
10.993995,22.361000
11.221824,22.372000
11.454716,22.382999
11.687441,22.393999
11.934184,22.406000
12.185700,22.417000
12.425073,22.427000
12.657037,22.438000
12.889589,22.448000
13.115870,22.459000
13.338643,22.469000
13.569357,22.481001
13.801326,22.492001
14.028502,22.503000
14.377044,22.514000
14.508606,22.527000
14.748240,22.538000
14.979615,22.548000
15.254985,22.559000
15.574363,22.572001
15.900453,22.582001
16.206285,22.593000
16.510002,22.603001
16.824558,22.615999
17.154810,22.629000
17.656528,22.642000
17.815624,22.653999
18.138559,22.666000
18.459980,22.679001
18.789347,22.691999
19.129038,22.705000
19.461637,22.716000
19.770395,22.726999
20.060650,22.739000
20.349422,22.749001
20.633575,22.760000
20.919939,22.771999
21.218916,22.783001
21.516344,22.794001
21.799025,22.804001
22.082493,22.816000
22.371178,22.827999
22.659698,22.840000
22.931652,22.849001
23.193466,22.861000
23.593885,22.872000
23.426920,22.882000
23.394669,22.893999
23.347731,22.905001
23.307465,22.916000
23.268673,22.926001
23.217302,22.937000
23.145702,22.948999
23.082310,22.958000
23.109995,22.969000
22.956789,22.980000
23.472223,22.992001
23.900639,23.002001
24.288101,23.013000
24.650621,23.023001
24.987600,23.034000
25.307589,23.045000
25.607254,23.056000
25.887365,23.066999
26.149654,23.077999
26.391485,23.087999
26.626659,23.100000
26.904209,23.110001
27.221125,23.121000
27.687460,23.139999
28.163303,23.150000
28.520124,23.160999
28.877163,23.171000
29.227215,23.181999
29.583630,23.193001
29.934643,23.204000
30.257904,23.215000
30.561989,23.226000
30.856583,23.237000
31.145834,23.247999
31.429447,23.257999
31.714092,23.268999
31.993984,23.280001
32.277367,23.291000
32.562958,23.302000
32.839603,23.312000
33.112968,23.323999
33.388844,23.334000
33.657276,23.344999
33.913364,23.356001
34.170105,23.368000
34.417969,23.378000
34.653393,23.389999
34.879833,23.400000
35.099628,23.412001
35.314438,23.423000
35.516159,23.434999
35.703995,23.445999
35.889404,23.458000
36.063911,23.469000
36.220737,23.479000
36.372978,23.490000
36.364902,23.500999
36.249260,23.511999
36.125515,23.524000
36.035061,23.535999
35.981331,23.548000
35.963642,23.559999
35.971523,23.570999
35.991760,23.582001
36.011982,23.593000
36.238853,23.604000
36.629456,23.615999
36.989964,23.627001
37.343723,23.638000
37.685051,23.649000
38.010540,23.660000
38.323093,23.671000
38.621574,23.681000
38.917278,23.693001
39.202358,23.702999
39.609219,23.714001
39.744961,23.725000
40.004276,23.736000
40.256577,23.746000
40.516090,23.757999
40.766750,23.768999
41.009953,23.781000
41.251629,23.792999
41.481903,23.805000
41.690926,23.816000
41.882523,23.826000
42.067101,23.837999
42.235622,23.849001
42.391052,23.858999
42.542397,23.871000
42.681541,23.882000
42.804626,23.892000
42.922508,23.903999
43.030693,23.915001
43.122368,23.926001
43.204357,23.937000
43.276882,23.948000
43.338718,23.959000
43.389702,23.969999
43.431465,23.982000
43.461830,23.993000
43.480316,24.004000
43.488361,24.014999
43.485306,24.027000
43.471615,24.038000
43.447712,24.049000
43.413357,24.061001
43.365402,24.073000
43.305553,24.084000
43.236122,24.094999
43.157150,24.106001
43.069176,24.117001
42.973591,24.128000
42.804382,24.141001
42.746742,24.152000
42.643478,24.164000
42.561165,24.176001
42.501564,24.186001
42.465340,24.198000
42.454182,24.209999
42.472107,24.221001
42.522430,24.233000
42.603683,24.243999
42.714008,24.254999
42.852497,24.266001
43.019466,24.278000
43.206406,24.290001
43.406189,24.299999
43.616634,24.312000
43.833145,24.322001
44.045300,24.334000
44.248615,24.344000
44.449577,24.356001
44.640865,24.367001
44.831760,24.378000
45.027824,24.389999
45.220814,24.400999
45.413914,24.412001
45.611549,24.423000
45.806564,24.434999
45.990883,24.445999
46.171841,24.457001
46.352875,24.468000
46.527897,24.480000
46.742867,24.497999
46.943832,24.509001
47.091038,24.520000
47.228813,24.532000
47.355331,24.542000
47.473511,24.554001
47.588306,24.566999
47.693375,24.579000
47.796326,24.590000
47.931633,24.601999
48.096142,24.613001
48.288654,24.625000
48.494251,24.635000
48.707569,24.646000
48.931450,24.658001
49.154205,24.670000
49.364178,24.680000
49.572849,24.691999
49.787498,24.704000
49.997890,24.714001
50.204807,24.726000
50.417236,24.738001
50.625740,24.749001
50.833164,24.760000
51.039722,24.771999
51.245975,24.783001
51.451786,24.795000
51.660198,24.806000
51.869038,24.818001
52.068394,24.827999
52.266598,24.839001
52.468899,24.851000
52.665871,24.861000
52.945492,24.874001
53.036251,24.884001
53.213413,24.896000
53.284798,24.908001
53.234001,24.917999
53.174614,24.930000
53.101707,24.941000
53.016506,24.952000
52.926098,24.962999
52.822456,24.974001
52.713120,24.987000
52.635536,24.997999
52.724129,25.007999
53.126953,25.020000
53.257626,25.031000
53.512745,25.042000
53.762966,25.052999
54.004993,25.063999
54.230244,25.076000
54.459747,25.087999
54.684807,25.099001
54.898960,25.111000
55.111111,25.122999
55.309444,25.132999
55.496792,25.143999
55.686279,25.155001
55.877579,25.166000
56.062523,25.177000
56.248608,25.190001
56.429836,25.200001
56.606583,25.212000
56.787510,25.223000
56.962830,25.233999
57.130241,25.245001
57.298576,25.256001
57.463924,25.268000
57.624088,25.278000
57.787621,25.289000
57.955902,25.299999
58.120277,25.312000
58.282196,25.322001
58.444908,25.334000
58.605331,25.344000
58.768867,25.356001
58.932762,25.368000
59.093636,25.379000
59.259750,25.389999
59.427402,25.402000
59.587959,25.413000
59.748852,25.424999
59.992737,25.436001
60.071781,25.447001
60.232204,25.459000
60.390087,25.469000
60.544228,25.481001
60.701366,25.492001
60.856010,25.503000
61.008434,25.513000
61.166115,25.525000
61.325752,25.535999
61.478729,25.547001
61.636703,25.559000
61.803181,25.570999
61.962852,25.580999
62.122829,25.594000
62.292229,25.606001
62.457050,25.617001
62.609219,25.628000
62.766594,25.639999
62.936577,25.653000
63.102432,25.663000
63.262035,25.674999
63.423592,25.687000
63.579395,25.698000
63.729370,25.709000
63.886517,25.721001
64.044884,25.732000
64.194611,25.743000
64.338211,25.754000
64.475937,25.764000
64.606903,25.775000
64.729332,25.785999
64.844780,25.798000
64.962082,25.811001
65.067940,25.823000
65.152458,25.834000
65.234856,25.849001
65.311874,25.872999
65.388863,25.885000
65.457123,25.896000
65.564323,25.909000
65.705589,25.921000
65.856834,25.933001
66.015495,25.944000
66.170921,25.955999
66.320511,25.966999
66.470978,25.978001
66.619003,25.989000
66.761230,25.999001
66.902641,26.011000
67.044441,26.021999
67.189240,26.034000
67.335686,26.045000
67.478729,26.056000
67.617790,26.066999
67.755539,26.077999
67.894218,26.089001
68.034409,26.100000
68.177635,26.112000
68.322701,26.122000
68.468681,26.134001
68.617447,26.146000
68.768082,26.158001
68.917496,26.170000
69.068474,26.180000
69.219955,26.191999
69.369194,26.202000
69.511444,26.214001
69.645813,26.224001
69.777473,26.236000
69.900169,26.246000
70.029022,26.257999
70.180199,26.268999
70.333908,26.281000
70.485001,26.291000
70.643974,26.304001
70.802666,26.315001
70.955658,26.326000
71.107788,26.337000
71.263725,26.349001
71.420570,26.358999
71.586288,26.372000
71.752327,26.384001
71.906036,26.393999
72.065086,26.407000
72.227798,26.419001
72.386749,26.430000
72.544792,26.441000
72.701828,26.452999
72.856255,26.465000
73.009979,26.475000
73.164055,26.486000
73.315048,26.497999
73.467941,26.509001
73.622620,26.520000
73.772652,26.531000
73.793869,26.542000
73.785843,26.555000
73.776039,26.566000
73.766296,26.577000
73.757027,26.587999
73.747932,26.599001
73.738403,26.611000
73.728790,26.624001
73.718689,26.635000
73.896736,26.646000
74.182823,26.658001
74.275467,26.669001
74.454521,26.679001
74.631706,26.691000
74.802750,26.701000
74.965614,26.712000
75.126747,26.723000
75.281830,26.735001
75.431618,26.746000
75.584000,26.757999
75.733253,26.768999
75.875214,26.780001
76.018379,26.791000
76.161278,26.802999
76.295982,26.813999
76.428368,26.825001
76.563553,26.836000
76.699501,26.848000
76.831749,26.860001
76.966095,26.871000
77.100296,26.882999
77.225746,26.893999
77.346252,26.905001
77.466896,26.916000
77.590134,26.927000
77.710876,26.938999
77.827385,26.948999
77.947014,26.961000
78.133415,26.972000
78.192276,26.983999
78.310234,26.995001
78.430321,27.006001
78.548874,27.016001
78.664207,27.028000
78.780418,27.040001
78.903740,27.052000
79.086205,27.063999
79.145027,27.073999
79.258575,27.086000
79.364029,27.096001
79.462517,27.107000
79.554451,27.118000
79.639748,27.129000
79.718399,27.142000
79.789215,27.153000
79.847572,27.165001
79.891235,27.176001
79.921852,27.187000
79.940491,27.198000
79.947227,27.208000
79.939972,27.222000
79.925514,27.232000
79.934982,27.243999
79.971634,27.254999
80.033577,27.267000
80.114594,27.278000
80.210640,27.290001
80.314613,27.299999
80.416237,27.312000
80.520851,27.323999
80.621269,27.334999
80.712517,27.346001
80.803497,27.358999
80.896179,27.370001
80.983177,27.381001
81.068375,27.393000
81.154518,27.405001
81.238228,27.415001
81.320435,27.427000
81.400848,27.438000
81.480484,27.448000
81.562279,27.459999
81.648834,27.471001
81.734001,27.482000
81.819580,27.493000
81.912109,27.504999
82.012085,27.517000
82.112480,27.528000
82.209206,27.539000
82.301590,27.549999
82.388626,27.559999
82.478302,27.573000
82.562912,27.584000
82.665565,27.596001
82.695168,27.607000
82.749847,27.620001
82.792488,27.631001
82.822021,27.643000
82.848961,27.653999
82.900246,27.666000
82.974846,27.676001
83.066269,27.688000
83.181816,27.698999
83.273247,27.709999
83.376602,27.721001
83.486687,27.732000
83.596664,27.743000
83.706306,27.754000
83.812309,27.766001
83.916962,27.775999
84.020447,27.788000
84.006508,27.799999
84.110474,27.811001
84.211609,27.823000
84.309006,27.834000
84.400429,27.844999
84.490730,27.856001
84.582954,27.867001
84.673668,27.879000
84.762825,27.889999
84.854088,27.902000
84.946121,27.913000
85.034592,27.924999
85.121941,27.934999
85.213593,27.947001
85.309784,27.959000
85.405136,27.969999
85.497177,27.981001
85.589493,27.993000
85.681572,28.004000
85.764442,28.014999
85.840424,28.025999
85.908768,28.035999
85.968910,28.049000
86.021530,28.061001
86.062683,28.072001
86.091866,28.082001
86.110420,28.094000
86.118111,28.105000
86.113876,28.115999
86.097740,28.125999
86.068573,28.138000
86.027885,28.149000
85.976852,28.159000
85.911690,28.171000
85.830551,28.181999
85.741035,28.191999
85.645454,28.204000
85.559914,28.215000
85.494957,28.226000
85.451355,28.238001
85.430267,28.247999
85.431541,28.260000
85.454803,28.271999
85.498756,28.283001
85.559013,28.294001
85.619362,28.306000
85.671173,28.318001
85.715652,28.327999
85.754723,28.339001
85.788971,28.350000
85.786942,28.361000
85.804001,28.372999
85.822884,28.382999
85.886032,28.396000
85.978493,28.406000
86.045868,28.417999
86.104958,28.429001
86.161331,28.440001
86.215591,28.451000
86.267349,28.461000
86.317368,28.473000
86.363655,28.485001
86.403931,28.496000
86.438187,28.507999
86.465538,28.518000
86.486229,28.528999
86.499367,28.540001
86.529175,28.552000
86.487511,28.562000
86.453217,28.573999
86.400314,28.587999
86.322075,28.599001
86.236359,28.608999
86.133774,28.620001
86.023399,28.631001
85.925499,28.643000
85.842163,28.655001
85.776299,28.667000
85.729385,28.677999
85.701836,28.688999
85.689613,28.700001
85.691231,28.711000
85.706055,28.722000
85.732635,28.733999
85.766228,28.743999
85.803268,28.754999
85.829147,28.766001
85.844833,28.777000
85.858643,28.788000
85.870667,28.799999
85.879936,28.812000
85.886383,28.823000
85.890556,28.834000
85.892517,28.844999
85.892639,28.856001
85.890709,28.865999
85.886871,28.879000
85.880493,28.889999
85.871841,28.902000
85.861130,28.912001
85.847946,28.924000
85.831795,28.934999
85.813423,28.945999
85.791496,28.957001
85.765320,28.968000
85.736275,28.980000
85.713783,28.990999
85.724045,29.003000
85.766754,29.013000
85.880844,29.025000
85.932617,29.035000
86.043045,29.046000
86.161888,29.056000
86.285606,29.068001
86.406113,29.077999
86.520386,29.090000
86.635101,29.100000
86.747932,29.111000
86.857132,29.122000
86.964256,29.132999
87.068153,29.143999
87.168381,29.155001
87.265366,29.166000
87.357582,29.177000
87.445053,29.188000
87.531075,29.198999
87.615135,29.209999
87.697792,29.219999
87.777237,29.231001
87.855209,29.242001
87.933556,29.253000
88.009544,29.263000
88.089294,29.274000
88.177002,29.285999
88.265533,29.296000
88.354904,29.306999
88.442604,29.319000
88.525887,29.329000
88.607269,29.341000
88.683762,29.351999
88.760399,29.363001
88.855324,29.374001
88.959190,29.386000
89.058907,29.396000
89.155579,29.408001
89.254562,29.419001
89.357208,29.430000
89.463486,29.441000
89.571045,29.452000
89.680054,29.464001
89.790665,29.475000
89.901649,29.485001
90.010834,29.496000
90.121696,29.507999
90.230850,29.518999
90.337814,29.528999
90.451889,29.541000
90.566116,29.552000
90.680229,29.563999
90.799248,29.576000
90.914032,29.586000
91.022675,29.598000
91.133820,29.608999
91.245361,29.618999
91.354912,29.631001
91.465309,29.641001
91.575050,29.653000
91.684669,29.664000
91.795387,29.674999
91.918404,29.688000
92.045547,29.700001
92.161774,29.712000
92.272903,29.722000
92.381477,29.733999
92.488930,29.743999
92.600685,29.756001
92.710136,29.766001
92.815758,29.777000
92.926674,29.788000
93.040962,29.799999
93.156479,29.812000
93.270737,29.823000
93.380325,29.834000
93.486847,29.844999
93.597855,29.857000
93.710960,29.868000
93.820953,29.879000
93.932083,29.889999
94.042953,29.900999
94.152840,29.912001
94.264381,29.924000
94.375687,29.934000
94.484871,29.945999
94.594238,29.958000
94.703293,29.968000
94.811386,29.979000
94.919296,29.989000
95.029015,30.000999
95.194901,30.011999
95.253868,30.024000
95.365623,30.034000
95.525879,30.046000
95.582230,30.056000
95.697006,30.069000
95.808098,30.080000
95.919128,30.091000
96.033531,30.101999
96.144958,30.114000
96.254555,30.124001
96.363319,30.136000
96.472572,30.146999
96.577759,30.157000
96.674217,30.167999
96.765068,30.179001
96.849991,30.190001
96.924789,30.201000
96.988548,30.212000
97.042137,30.223000
97.081459,30.233999
97.107010,30.243999
97.120674,30.254999
97.123207,30.264999
97.116211,30.275999
97.100456,30.287001
97.076836,30.298000
97.046799,30.309000
97.009003,30.320999
96.964149,30.332001
96.916595,30.341999
96.865784,30.353001
96.810852,30.363001
96.751747,30.374001
96.688957,30.386000
96.623871,30.396000
96.556358,30.407000
96.487633,30.417999
96.417473,30.427999
96.343834,30.440001
96.268135,30.450001
96.191811,30.461000
96.114494,30.472000
96.036957,30.483000
95.957916,30.493999
95.878418,30.504000
95.799782,30.514999
95.718353,30.527000
95.633392,30.538000
95.550941,30.548000
95.469307,30.559000
95.381073,30.570999
95.291626,30.582001
95.208252,30.593000
95.124306,30.604000
95.035919,30.615999
94.947472,30.625999
94.862122,30.636999
94.774551,30.649000
94.684288,30.660000
94.597412,30.671000
94.511490,30.681999
94.416351,30.693001
94.307014,30.705000
94.181061,30.718000
94.039665,30.729000
93.889023,30.740000
93.732033,30.750999
93.564957,30.761000
93.378174,30.773001
93.182594,30.784000
92.977127,30.794001
92.755325,30.805000
92.524796,30.815001
92.283165,30.826000
92.025734,30.837000
91.757095,30.848000
91.484116,30.858999
91.199623,30.871000
90.913177,30.881001
90.637383,30.891001
90.359985,30.903000
90.081505,30.913000
89.804749,30.924000
89.517738,30.934999
89.225510,30.945999
88.934975,30.958000
88.644104,30.968000
88.359917,30.978001
88.078705,30.990000
87.795013,31.000000
87.514206,31.011000
87.230019,31.021000
86.943230,31.032000
86.664528,31.042000
86.379982,31.054001
86.095131,31.065001
85.814072,31.076000
85.528625,31.086000
85.243851,31.098000
84.962090,31.108999
84.675682,31.118999
84.430740,31.129999
84.201195,31.141001
83.973663,31.152000
83.753738,31.160999
83.532997,31.172001
83.307655,31.183001
